TIME,LABEL
53.629387755,New Point
53.717913832
53.780317460
53.950113379
54.006712018
54.083628118
54.167800454
54.240362812
54.323809524,New Point
54.441360544,New Point
54.542222222
54.629297052
54.771519274
54.874557823,New Point
54.925351474
55.006621315
55.089342404
55.140136054
55.539229025
56.005079365
56.144399093
56.383129252,New Point
56.463673469
56.697324263
56.759727891
56.843900227
56.920816327
57.064489796,New Point
57.221224490,New Point
57.286530612
57.367800454
57.621768707
57.671111111
57.835102041
57.971519274
58.210975057
58.296598639
58.681179138
58.755192744
59.129614512
59.206530612
59.354557823
59.450340136
59.486621315
59.582403628
59.669478458
59.908934240
60.040997732
60.129523810
60.275374150,New Point
60.424126984
60.501043084
60.583764172
60.633106576
60.724535147
60.828299320,New Point
60.945124717
61.042358277
61.186031746
61.278911565
61.418231293
61.505306122
61.548843537
61.644625850
61.760000000,New Point
61.876825397
61.966802721
62.100317460
62.200453515
62.347029478
62.422494331
62.467482993
62.878185941
63.248253968
63.339682540
63.481904762,New Point
63.701043084
63.795374150
63.939047619
64.027573696
64.088526077
64.179954649
64.253968254
64.314920635
64.388934240
64.641451247
64.705306122
64.856235828
65.084081633,New Point
65.172607710
65.314829932
65.539773243
65.625396825
66.012879819
66.086893424
66.445351474
66.545487528
66.686258503
66.776235828
66.828480726
66.912653061
67.004081633
67.050521542
67.144852608
67.217414966
67.372698413
67.448163265
67.548299320
67.750022676
67.832743764
67.918367347
68.001088435
68.289886621
68.376961451
68.440816327
68.670113379
68.747029478
68.834104308
68.896507937
69.207074830
69.297052154
69.434920635
69.527800454
69.588752834
69.678730159
69.752743764
69.804988662
70.204081633
70.572698413
70.669931973
70.810702948
71.053061224,New Point
71.128526077
71.359274376
71.420226757
71.511655329
71.585668934
71.723537415
71.871564626
72.041360544
72.286621315
72.340317460
72.504308390
72.862766440
72.957097506
